participant,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.rt,expStart,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.rt,calibration.started,calibration.stopped,move_on.rt,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.rt,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.rt,instructions.started,instructions.stopped,next.rt,practice_task.started,practice_task.stopped,ready.started,ready.stopped,key_resp.rt,set_group.started,set_group.stopped,task.started,task.stopped,short_break.started,short_break.stopped,space_to_move_on.rt,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.rt,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114.6933,1120.8374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120.8455,1128.1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128.1985,1137.6779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137.6857,1144.6297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144.6375,1151.2488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.2565,1157.6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.6595,1164.4037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.4116,1170.8731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.8814,1177.3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177.3165,1184.1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.203,1190.8135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.8208,1197.3827000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197.3909,1204.5854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.5932,1212.5385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.5462,1222.1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.1679,1229.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229.4859,1236.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1236.689,1243.1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.2075,1249.6022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.6098,1256.0545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.0612,1264.0243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264.0319,1270.4768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270.4848,1277.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277.0367,1283.5149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283.5223,1283.5224,NA,1283.5224,1283.5224,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160159,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635.1654,1637.5806,NA,NA,NA
875583,3e-4,NA,NA,5.5024,5.3892,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,20.1033,20.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,20.1065,24.1684,3.9698,24.1761,49.8663,24.4204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,49.8668,65.0772,15.0658,65.0773,185.2005,185.2007,196.9903,8.1107,196.9904,204.6468,7.4976,204.647,218.1617,218.1619,220.3195,2.0365,220.3197,220.3279,220.3499,228.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.9716,237.0803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.0877,249.8601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.8678,257.8951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.9031,267.1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.1788,278.3931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.4011,286.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.8704,297.9886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.9966,306.5898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.5979,316.7433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.7509,328.2745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.2847,334.9584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.9669,345.1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.1849,355.7302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.7375,363.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.1711,373.4969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.5045,382.5925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.6022,393.8773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.8849,402.4315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.4391,413.7978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.8056,422.8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.8754,432.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.8432,440.7061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.7148,450.6626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.6715,460.6232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.6313,471.3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.3691,480.5623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.5698,488.9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.0038,495.5109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.5184,505.9148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.922,517.9084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.9164,528.5742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.5822,538.2808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.2811,548.4705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.4783,559.5961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.6048,561.889,2.166,561.8891,568.0173,5.997,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.0348,577.3499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.3604,589.8244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.8326,599.7262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.7345,607.4322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.4432,616.1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.1361,625.5607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.5713,638.7939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.8017,647.6504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.6579,656.1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.1273,664.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.8925,677.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.8235,685.5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.6016,696.4891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.4968,704.2978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.3055,712.8507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.8609,720.8002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.8078,728.1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.1623,740.4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.4383,751.8397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.8482,762.7442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.7525,771.2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.2237,782.6263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.6349,789.7357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789.7437,797.0481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.0556,806.7124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.7199,815.1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.2008,822.4371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822.4448,834.7815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875583,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834.7894,841.3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
